NaN,NaN,NaN,0.44636,0.46267,0.4562,0.48158,0.50316,0.47677,0.44496,0.43817,0.38891,0.33933,0.35209,0.40891,0.45648,0.44607,0.42398,0.41798,0.35689,0.31174,0.33015,0.38088,0.39706,0.35904,0.32325,0.22886,0.18722,0.20376,0.21,0.18942,0.20615,0.26771,0.29589,0.27519,0.26366,0.30565,0.34888,0.37881,0.35487,NaN,NaN,NaN
NaN,NaN,NaN,0.44172,0.45418,0.45358,0.46906,0.5046,0.49126,0.46328,0.47761,0.46762,0.42174,0.41041,0.45481,0.49881,0.49389,0.41587,0.35614,0.29867,0.27753,0.33291,0.39351,0.42727,0.39776,0.33581,0.26168,0.24577,0.26297,0.25779,0.21928,0.22935,0.28588,0.30745,0.30438,0.30465,0.32405,0.33828,0.34329,0.33432,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.41076,0.39038,0.4172,0.46454,0.46595,0.43172,0.44944,0.47263,0.39589,0.37108,0.4182,0.44269,0.44582,0.35517,0.27564,0.26521,0.26635,0.32344,0.40065,0.45588,0.43527,0.37077,0.32614,0.31138,0.30823,0.29128,0.27313,0.27386,0.29121,0.30622,0.31044,0.31846,0.30494,0.28942,0.29657,0.29369,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.35676,0.32156,0.33432,0.37979,0.39742,0.36098,0.37547,0.40435,0.33939,0.33081,0.34724,0.34227,0.34176,0.28826,0.24029,0.26351,0.27836,0.30442,0.39114,0.47252,0.47262,0.44462,0.38492,0.33894,0.33929,0.33401,0.30909,0.28781,0.2821,0.28423,0.28825,0.29416,0.27209,0.24797,0.24951,0.24597,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.32956,0.28184,0.29017,0.32534,0.3397,0.31627,0.31849,0.35085,0.32423,0.3009,0.30021,0.30142,0.29944,0.27162,0.2467,0.2732,0.30001,0.29551,0.35746,0.46205,0.50415,0.50245,0.40454,0.34582,0.3631,0.35716,0.31063,0.28497,0.29433,0.30693,0.30416,0.28138,0.25209,0.21591,0.20037,0.20253,0.21519,NaN,NaN
NaN,NaN,NaN,NaN,0.30254,0.24794,0.25484,0.29894,0.33328,0.32137,0.31403,0.3479,0.34363,0.2976,0.29821,0.28424,0.28301,0.28894,0.26955,0.28255,0.31451,0.30895,0.3386,0.4384,0.51418,0.50348,0.41577,0.35182,0.36118,0.35912,0.32309,0.32005,0.35574,0.37377,0.35397,0.29879,0.23516,0.19344,0.16978,0.17628,0.20654,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.24724,0.24014,0.30584,0.36452,0.36545,0.35194,0.37526,0.36087,0.33266,0.32527,0.29254,0.29418,0.30896,0.30043,0.30273,0.31886,0.32316,0.34232,0.42649,0.48472,0.46925,0.42527,0.36383,0.34564,0.3601,0.34987,0.35756,0.38332,0.3937,0.37517,0.33309,0.24998,0.18777,0.1659,0.16079,0.19571,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.27343,0.23622,0.30877,0.3635,0.3801,0.3835,0.39091,0.35208,0.3431,0.33761,0.30265,0.3073,0.30604,0.29682,0.30543,0.32017,0.31598,0.3448,0.41727,0.45946,0.45223,0.41618,0.36077,0.31727,0.31537,0.32479,0.32486,0.33423,0.3572,0.36114,0.34124,0.26142,0.19296,0.16386,0.14214,0.16976,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.30406,0.26257,0.30128,0.34437,0.35638,0.38126,0.39903,0.36912,0.36028,0.32068,0.29626,0.31809,0.32557,0.31272,0.30229,0.3054,0.30966,0.34052,0.39613,0.43189,0.43662,0.38258,0.32613,0.29881,0.25621,0.24558,0.26192,0.28642,0.32144,0.32727,0.29255,0.24254,0.20216,0.17287,0.14297,0.1584,0.20054,NaN
NaN,NaN,NaN,NaN,NaN,0.32559,0.28222,0.28514,0.32639,0.35097,0.36452,0.37782,0.37734,0.36218,0.29274,0.28857,0.3292,0.31857,0.30799,0.27568,0.26002,0.27684,0.33582,0.38377,0.41134,0.44391,0.41603,0.31798,0.25549,0.21073,0.18111,0.18857,0.21353,0.27285,0.28344,0.25196,0.22822,0.19908,0.17236,0.15638,0.17642,0.21072,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.27808,0.27502,0.33205,0.3498,0.32262,0.32406,0.35835,0.36802,0.31352,0.28258,0.28333,0.27334,0.27805,0.2631,0.25717,0.29535,0.36164,0.38865,0.39855,0.41555,0.4147,0.30014,0.21489,0.19457,0.14872,0.141,0.17268,0.23122,0.25834,0.23605,0.20874,0.18472,0.17441,0.17086,0.20037,0.24862,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.27224,0.24602,0.2884,0.31099,0.289,0.29317,0.33111,0.38151,0.35272,0.28224,0.24609,0.25556,0.27742,0.27903,0.29181,0.34376,0.38246,0.36027,0.36102,0.38063,0.37418,0.29161,0.2107,0.18688,0.15665,0.14445,0.16021,0.19109,0.20214,0.21083,0.20394,0.19952,0.20563,0.23044,0.25127,0.2754,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.28761,0.22756,0.24684,0.27158,0.29781,0.30053,0.30769,0.35893,0.36193,0.30065,0.25968,0.24349,0.2744,0.30734,0.32191,0.38104,0.40436,0.34545,0.329,0.36338,0.3655,0.30592,0.22984,0.20799,0.1825,0.15428,0.16244,0.17831,0.19001,0.21105,0.21631,0.22452,0.25719,0.27518,0.26375,0.28047,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26853,0.24514,0.25877,0.30132,0.28329,0.26301,0.30899,0.32356,0.30663,0.28608,0.25679,0.27352,0.33117,0.35439,0.39315,0.37984,0.31979,0.30695,0.35718,0.34031,0.27726,0.22821,0.21805,0.1951,0.16574,0.17954,0.1965,0.21189,0.23019,0.2319,0.22469,0.24122,0.24748,0.25639,0.29324,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.33226,0.26666,0.26573,0.28624,0.25855,0.24271,0.29263,0.29439,0.30308,0.29902,0.27784,0.28605,0.32641,0.37281,0.38668,0.33622,0.28876,0.29054,0.31128,0.29016,0.24311,0.20718,0.18879,0.19264,0.18468,0.18477,0.19714,0.21413,0.25395,0.27011,0.22133,0.18893,0.21796,0.24712,0.27257,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37986,0.34822,0.33343,0.3187,0.28253,0.23725,0.24662,0.26077,0.27129,0.27124,0.29671,0.34359,0.37851,0.39808,0.37888,0.31626,0.26311,0.25321,0.27876,0.29215,0.23472,0.18659,0.16988,0.19021,0.18804,0.16531,0.17627,0.21119,0.27001,0.27784,0.21134,0.15301,0.16463,0.21346,0.24753,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.43004,0.41492,0.41353,0.40039,0.351,0.28959,0.25992,0.25343,0.24166,0.23219,0.28229,0.37878,0.41945,0.40156,0.33272,0.28142,0.2645,0.25083,0.29852,0.31916,0.23453,0.20452,0.18396,0.17845,0.17455,0.15059,0.16041,0.20607,0.23989,0.2288,0.17969,0.15787,0.16957,0.20707,0.25056,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.40792,0.41008,0.44223,0.43276,0.37714,0.32184,0.27548,0.23786,0.21887,0.24687,0.33806,0.41309,0.40627,0.29534,0.25095,0.27579,0.26036,0.2841,0.30055,0.25064,0.24094,0.199,0.17335,0.16975,0.15289,0.15785,0.19561,0.22076,0.21391,0.17886,0.18358,0.21168,0.23116,0.2791,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3905,0.37245,0.40127,0.44028,0.41493,0.36201,0.33145,0.28555,0.23899,0.22763,0.28203,0.36046,0.34499,0.24911,0.23555,0.25676,0.24795,0.25769,0.27551,0.2631,0.22679,0.19277,0.16498,0.16136,0.17101,0.17524,0.2072,0.24238,0.23393,0.20938,0.19761,0.22075,0.23344,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.40299,0.33675,0.33583,0.38596,0.40412,0.38422,0.39529,0.37277,0.27203,0.20842,0.22607,0.28707,0.29155,0.23658,0.23998,0.23558,0.23117,0.23935,0.24869,0.24836,0.21242,0.18075,0.16021,0.16009,0.20527,0.2347,0.24835,0.27318,0.27349,0.25917,0.22847,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.44207,0.36565,0.33367,0.35339,0.36142,0.37457,0.41807,0.42208,0.31759,0.21853,0.21811,0.26429,0.28373,0.24958,0.24185,0.22145,0.23331,0.2417,0.22637,0.22388,0.21212,0.19662,0.18154,0.17531,0.23775,0.29823,0.28553,0.29026,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41185,0.36301,0.35785,0.34324,0.34016,0.40363,0.43502,0.37403,0.29618,0.26355,0.27384,0.28902,0.26906,0.23382,0.22298,0.25378,0.248,0.21982,0.22194,0.24175,0.23655,0.21483,0.21815,0.28772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.45113,0.41453,0.3945,0.35443,0.30814,0.34668,0.41157,0.40649,0.37203,0.31398,0.29493,0.30606,0.27549,0.23714,0.24127,0.2794,0.27053,0.25442,0.25712,0.2725,0.25474,0.2323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47226,0.43426,0.41602,0.34876,0.27876,0.2944,0.36221,0.40159,0.38273,0.3444,0.32442,0.31934,0.29198,0.26988,0.27365,0.30147,0.29263,0.28891,0.28361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47009,0.41901,0.42771,0.38562,0.31427,0.30285,0.33204,0.37817,0.37817,0.34897,0.34369,0.33585,0.33163,0.35067,0.32145,0.28617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.42476,0.42139,0.40111,0.36961,0.34222,0.34237,0.37513,0.38881,0.35569,0.35291,0.3597,0.38197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41629,0.36915,0.36232,0.38041,0.38215,0.38782,0.4079,0.41229,0.38944,0.37098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39553,0.34021,0.3503,0.38701,0.40425,0.42085,0.41594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.38319,0.38924,0.40549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
