NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1049,-0.052419,-0.038702,0.69607,1.122,0.6917,0.78083,0.85948,1.1408,1.0755,0.3183,1.1761,1.5174,0.2732,1.2764,1.7525,1.2341,0.63463,0.68842,1.3062,1.6523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.93813,0.22354,-0.2053,-0.20334,-0.066075,0.59481,1.0348,0.69552,0.52794,0.71083,0.82849,0.57143,0.26417,0.28153,1.614,1.6619,1.0334,1.1329,1.3258,0.84625,0.63029,1.3403,1.8246,1.1057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.19017,0.35866,0.5616,-0.84367,-0.47916,-0.60916,0.024786,0.64995,0.71559,0.52402,0.34188,0.49237,0.8927,0.30484,0.19298,-0.24749,1.0098,2.2242,1.2823,0.98447,1.6289,1.1076,0.60353,0.93518,2.067,1.6688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1506,-0.79706,-0.48267,-0.19809,-0.23945,-0.95819,-0.78774,-0.28884,0.18328,0.093424,0.47536,0.38836,0.22278,0.19811,0.79666,0.40581,0.57539,0.19817,0.22487,1.2497,1.3915,0.94823,1.4312,1.013,0.42941,0.43043,1.5984,2.0231,2.1965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.73081,-1.2283,-1.1663,-0.9535,-0.86476,-0.55405,-0.62716,-0.91962,-0.59973,-0.12432,-0.34171,-0.21766,0.46168,0.30045,0.13066,-0.014408,0.17002,-0.2068,0.13545,0.23949,0.035842,0.75722,1.1435,1.0858,1.1232,0.92241,0.76052,0.32685,0.99139,1.7022,1.1898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.021,-1.0752,-1.3216,-1.4089,-1.4164,-1.3169,-1.0689,-0.77625,-0.7183,-0.43547,-0.29874,-0.43053,-0.38874,-0.21665,0.47944,0.62256,-0.10222,-0.32012,-0.34933,-0.2978,0.032582,0.33332,0.44164,0.38162,1.1237,1.333,0.9106,1.0069,1.2231,0.66752,1.0232,1.5767,2.2933,2.5574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-1.0059,-1.1257,-0.79746,-1.243,-1.3582,-1.4449,-1.5777,-1.5417,-1.372,-0.62278,0.19366,-0.0035453,-0.3122,-0.46867,-0.38932,-0.27202,-0.15368,-0.34629,-0.32852,-0.36116,-0.37514,-0.27105,-0.04877,0.49053,0.78955,0.80081,0.87041,1.0218,0.6808,0.87238,1.3397,0.84733,0.83912,1.6083,2.1509,2.2914,1.8595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-1.0608,-1.0126,-1.0759,-1.3436,-1.5779,-1.6238,-1.7309,-1.6509,-1.4122,-0.44986,-0.017546,-0.16421,-0.47031,-0.45412,-0.18762,-0.09572,-0.35159,-0.50115,-0.59539,0.29241,-0.21197,-0.22638,0.17268,0.43611,0.75305,0.69938,0.14917,0.38981,0.0079183,0.68516,0.99967,0.49359,0.89826,1.6348,1.8345,1.9458,1.9144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-1.3536,-1.2245,-1.0122,-1.1752,-1.4861,-1.6214,-1.8162,-1.5101,-0.94369,-0.60683,-0.43624,-0.39264,-0.67568,-0.72169,-0.35319,-0.34072,-0.35554,-0.49276,-0.50298,0.19883,0.29312,0.040572,0.17416,0.40101,0.70368,0.96073,0.4239,-0.010033,0.79327,0.7057,0.60413,0.22848,0.81212,1.371,1.1781,1.3463,2.2122,2.3726,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-1.4729,-0.58592,-0.9353,-1.492,-1.6441,-1.4141,-0.17521,-0.93796,-0.84315,-0.71473,-0.72996,-0.68931,-0.74578,-0.52611,-0.73943,-0.45023,-0.49416,-0.4732,-0.14031,0.1238,-0.13669,-0.09411,0.30061,0.6861,0.68793,0.41088,0.0753,0.39383,0.29981,0.32551,0.17327,0.55405,1.5055,1.5169,1.7984,1.9011,2.2813,NaN,NaN,NaN,NaN,NaN,NaN,NaN
