NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.032264,-0.4002,-0.33041,0.55135,1.188,0.58545,0.40633,0.86253,0.85076,0.80574,0.12721,0.27282,1.7994,1.032,1.3589,1.5106,1.2953,1.06,0.93247,1.4565,1.6179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.48775,0.36489,0.033606,-0.090595,-0.63329,0.6805,1.0383,0.58096,0.30042,0.66547,0.70576,0.65387,0.3334,0.45109,1.9265,1.0842,0.8945,1.2953,1.2065,0.80185,0.5013,1.3146,1.6759,0.97494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1872,-0.27769,0.6068,0.3377,-0.41414,-0.68232,-0.43858,0.14365,0.67473,0.78931,0.18562,0.22938,-0.088527,0.81271,1.4545,0.61104,1.2164,1.6445,1.2256,0.72653,0.81014,0.85591,0.44456,1.5188,1.7883,1.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3676,-1.1803,-0.85243,-0.34491,-0.39769,-0.45938,-0.61774,-0.7568,-0.22621,-0.044627,0.44843,0.078893,-0.05439,0.13253,0.34783,0.75722,0.55569,0.45143,0.37029,1.5004,1.1338,0.18784,1.0611,0.82717,0.18119,0.59239,1.3298,1.6302,2.0463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5267,-1.4442,-1.5163,-1.4768,-1.1384,-0.84651,-0.7773,-0.56516,-0.56725,-0.42876,-0.2946,-0.18269,0.44405,-0.06126,-0.40942,-0.32582,0.24839,0.40547,0.64378,0.35259,0.28602,0.72364,1.2545,0.74669,0.87215,1.0004,1.4849,0.45158,0.94144,1.4358,1.8005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.42804,-1.2753,-1.2307,-1.56,-1.5905,-1.7932,-1.0039,0.28697,0.10048,-0.53004,-0.8544,-0.59271,-0.3885,-0.076866,0.18795,-0.22649,-0.8685,-0.20244,-0.48924,-0.26984,0.32783,1.0064,0.44516,0.094527,0.97879,0.78237,0.38518,0.73249,1.2355,0.84638,0.98274,1.3637,2.0685,2.3304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-0.86434,-0.92141,-0.76798,-1.2535,-1.1572,-1.3475,-1.8436,-1.6734,-1.2758,-0.39116,0.46117,-0.17003,-0.42558,-0.5139,-0.18559,-0.32494,-0.36014,-0.45023,-0.074085,0.15916,-0.43913,-0.87115,-0.062144,0.13586,0.52282,0.26336,0.95025,0.85063,0.45492,0.74214,1.2872,0.95697,0.81485,1.4847,2.0304,2.1291,1.8328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-1.195,-1.1367,-0.76734,-1.0905,-1.2024,-1.3729,-1.8476,-1.6625,-1.5089,-0.69036,0.014905,-0.06532,-0.449,-0.1984,0.089067,-0.21305,-0.72229,-0.72027,-0.92432,0.53212,-0.50401,-0.35262,0.35416,0.94955,0.99435,0.17759,-0.12115,0.31702,0.37963,0.75843,0.93301,0.081892,0.72183,1.3236,1.7676,1.8934,1.9477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,-1.6697,-1.2558,-0.93408,-1.0662,-1.2854,-1.5173,-1.4035,-1.9508,-1.5742,-0.60856,-0.437,-0.66179,-0.32828,-0.5299,-0.46083,-0.3058,-0.47832,-0.37979,-0.84886,-0.24056,-0.19212,0.035911,0.23347,0.54215,0.4932,0.42747,-0.092904,-0.024487,0.69721,0.74512,0.13859,0.22336,1.2565,1.5607,1.7618,1.6558,2.2566,2.5894,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-1.1761,-0.88477,-0.96062,-1.7316,-1.5559,-1.4399,-1.66,-1.5043,-0.84793,-1.1272,-0.6968,0.18116,-0.61534,-0.49798,-0.38005,-0.43705,-0.80551,-0.88617,-0.28833,0.38232,-0.12744,0.062084,0.26191,0.56041,0.87367,0.59644,0.10217,0.54499,0.68176,0.24635,0.077294,1.0194,1.7768,1.9404,1.6077,1.9741,2.6581,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-1.8682,-0.8301,-0.60562,-1.0384,-1.3668,-1.3817,-1.2842,-1.1768,-0.90598,-1.0592,-1.2141,-0.41266,-0.68867,-0.7365,-0.9864,-1.0598,-0.78061,-0.3863,-0.34878,0.24471,0.32551,-0.18683,-0.18554,0.21307,0.92505,0.69137,0.31417,0.36339,0.59942,0.14441,-0.13816,0.79911,1.1554,1.3754,1.6601,1.972,1.8888,1.3608,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0759,-1.289,-1.3294,-1.8755,-1.9542,-1.9071,-1.3133,-1.0465,-1.3018,-1.5378,-1.3753,-0.90105,-0.98795,-1.3479,-1.1785,-0.5985,-0.12595,-0.17007,-0.19153,0.12274,-0.17829,-0.11235,0.3165,1.029,1.1128,0.82386,0.28016,0.2347,0.21231,-0.21787,0.087791,0.82928,1.5512,1.4995,1.6081,1.9013,1.2079,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3235,-1.4425,-1.3817,-2.3488,-1.7037,-1.3004,-1.0142,-0.96637,-1.2456,-1.2463,-0.84024,-0.89487,-1.0405,-1.0741,-0.52757,-0.40163,-0.16714,-0.13607,-0.1859,0.25548,0.22659,0.7521,1.0134,1.1026,0.9363,0.17523,0.31693,0.15793,-0.21036,-0.65112,0.30408,0.73356,0.94537,0.82846,1.0952,1.1493,0.81657,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5729,-1.4914,-1.6591,-1.6506,-1.5916,-1.7303,-1.1885,-1.1332,-1.2412,-1.068,-1.0976,-1.1404,-0.8819,-0.96063,-0.81943,-0.66699,0.13491,-0.061422,-0.075896,0.26739,0.74792,0.67407,0.43386,0.94646,1.2641,0.79886,0.66922,0.65832,0.22506,-0.20266,0.32297,1.0258,1.0745,1.1186,1.4511,1.1205,-0.63076,0.5437,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3124,-1.5052,-1.5305,-1.7166,-1.513,-1.0906,-0.87359,-1.1272,-1.1939,-1.451,-1.2256,-0.8378,-0.91575,-0.97931,-0.60923,-0.018509,-0.052208,0.0091275,0.11215,0.47936,0.58096,0.351,0.63554,0.63028,1.0982,1.0177,0.99076,0.59007,0.2154,0.57826,0.89859,1.0204,0.84591,1.5556,1.0023,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5926,-1.5097,-1.6534,-1.6302,-1.4856,-1.0874,-0.86914,-1.1588,-1.1545,-1.398,-1.239,-0.925,-1.0479,-0.8987,-0.48058,-0.15078,-0.20202,0.081182,0.092444,-0.28711,-0.18499,0.56356,0.94344,0.99885,1.1785,1.5406,0.62954,0.46516,0.82827,0.88489,0.73381,1.3893,0.35035,0.97431,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3305,-1.4946,-1.7728,-1.8419,-1.1874,-1.3346,-1.1228,-1.4029,-1.5285,-1.3439,-1.1992,-1.1525,-0.63607,-0.41844,-0.6414,-0.8522,-0.42816,-0.31524,-0.52176,-0.13234,0.79587,0.83645,0.70888,1.2751,1.4004,0.27653,0.15407,0.71287,1.1773,0.96509,1.1145,0.63988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0171,-1.333,-1.6444,-1.1595,-1.3064,-1.3773,-1.6065,-1.8971,-1.4947,-1.2415,-1.0181,-0.62059,-0.80515,-0.69026,-0.49452,-0.70838,-0.68614,-0.3259,0.26791,0.33638,0.45154,0.8094,1.2082,0.81176,0.13774,-0.20784,-0.0096505,-0.12111,0.71946,0.68557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.649,-1.4642,-1.1479,-1.0237,-1.0616,-1.3262,-1.4245,-1.208,-1.0137,-0.50265,-0.62854,-0.75214,-0.9358,-0.51434,-1.0751,-0.43136,0.14741,0.52239,0.039357,0.4051,0.79606,1.0871,0.59172,0.12963,0.11321,-0.31874,-0.4407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4388,-1.5112,-0.17324,-0.021938,-0.84931,-1.2287,-0.954,-0.64014,-0.52096,-0.94343,-0.60062,-0.46234,-0.64126,-0.75322,-0.34332,0.32796,0.6149,-0.014573,0.2391,0.8774,1.1811,1.0686,0.69412,0.62007,-0.42529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2711,-0.79137,-0.66945,-0.81523,-0.87913,-1.0763,-0.80235,-0.84168,-0.92905,-0.92502,-0.57824,-0.655,-0.52957,-0.74344,-0.72018,0.39751,0.4146,0.73698,1.2003,1.5295,1.0087,0.69052,0.78413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1305,-0.62074,-0.2377,-0.64534,-1.7084,-1.7538,-1.3718,-1.4236,-0.81778,-0.71067,-0.62113,-0.42443,-0.25934,-0.95378,-0.12008,1.0818,1.1178,1.6616,1.7721,0.89859,0.92001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1349,-0.53027,-0.85756,-1.2234,-1.5599,-1.4922,-1.6017,-0.99303,-0.98461,-0.1206,0.0083124,0.15406,-0.80737,-0.23963,0.33731,0.28838,1.2503,1.6643,1.0805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.137,-1.2988,-1.3902,-1.4412,-1.7348,-1.2771,-0.71268,-0.3604,0.37629,0.85401,0.36756,-0.30109,-0.86027,-0.47055,0.20904,0.93326,1.6056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2216,-1.4307,-1.4935,-1.0527,-1.3204,-0.85195,-0.20637,0.19452,0.03619,0.16598,0.13773,0.11775,-0.81065,-0.5591,0.035064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4884,-1.2373,-0.68147,-0.34914,-0.19623,0.06279,-0.48736,-0.21578,0.1549,0.17257,-0.19787,-0.31767,-0.43855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4377,-1.005,-0.31603,-0.31729,-0.42211,-0.23681,-0.16382,-0.11905,-0.28243,-0.33305,-0.37789,-0.26332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.81811,-0.14409,-0.50475,-0.48372,-0.18626,0.20284,-0.097206,-0.49546,-0.14176,-0.4092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21752,-0.20711,-0.40423,-0.38404,-0.46241,0.03917,-0.32237,-0.24547,-0.21918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02388,-0.16539,0.32046,-0.36086,-0.19169,-0.42961,-0.67493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.098269,0.15306,-0.29179,-0.63669,-0.62143,-0.85097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.089434,0.10058,-0.20424,-0.49602,-0.74945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.27259,-0.29953,-0.46044,-0.49186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37935,-0.75114,-0.84923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0461,-1.0873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.79936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
