"utm_x","utm_y","var1.pred","var1.var"
321054.810273,5637991.255845,NaN,NaN
321055.810273,5637991.255845,NaN,NaN
321056.810273,5637991.255845,NaN,NaN
321057.810273,5637991.255845,NaN,NaN
321058.810273,5637991.255845,NaN,NaN
321059.810273,5637991.255845,NaN,NaN
321060.810273,5637991.255845,NaN,NaN
321061.810273,5637991.255845,NaN,NaN
321062.810273,5637991.255845,NaN,NaN
321063.810273,5637991.255845,NaN,NaN
321064.810273,5637991.255845,NaN,NaN
321065.810273,5637991.255845,NaN,NaN
321066.810273,5637991.255845,NaN,NaN
321067.810273,5637991.255845,NaN,NaN
321068.810273,5637991.255845,NaN,NaN
321069.810273,5637991.255845,NaN,NaN
321070.810273,5637991.255845,NaN,NaN
321071.810273,5637991.255845,NaN,NaN
321072.810273,5637991.255845,NaN,NaN
321073.810273,5637991.255845,NaN,NaN
321074.810273,5637991.255845,NaN,NaN
321075.810273,5637991.255845,NaN,NaN
321076.810273,5637991.255845,NaN,NaN
321077.810273,5637991.255845,NaN,NaN
321078.810273,5637991.255845,NaN,NaN
321079.810273,5637991.255845,NaN,NaN
321080.810273,5637991.255845,NaN,NaN
321081.810273,5637991.255845,NaN,NaN
321082.810273,5637991.255845,NaN,NaN
321083.810273,5637991.255845,NaN,NaN
321084.810273,5637991.255845,NaN,NaN
321085.810273,5637991.255845,NaN,NaN
321086.810273,5637991.255845,NaN,NaN
321087.810273,5637991.255845,NaN,NaN
321088.810273,5637991.255845,NaN,NaN
321089.810273,5637991.255845,NaN,NaN
321090.810273,5637991.255845,NaN,NaN
321091.810273,5637991.255845,NaN,NaN
321092.810273,5637991.255845,NaN,NaN
321093.810273,5637991.255845,NaN,NaN
321094.810273,5637991.255845,NaN,NaN
321095.810273,5637991.255845,NaN,NaN
321096.810273,5637991.255845,NaN,NaN
321097.810273,5637991.255845,NaN,NaN
321098.810273,5637991.255845,NaN,NaN
321099.810273,5637991.255845,NaN,NaN
321100.810273,5637991.255845,NaN,NaN
321101.810273,5637991.255845,NaN,NaN
321102.810273,5637991.255845,NaN,NaN
321103.810273,5637991.255845,NaN,NaN
321104.810273,5637991.255845,NaN,NaN
321105.810273,5637991.255845,NaN,NaN
321106.810273,5637991.255845,NaN,NaN
320893.810273,5637992.255845,NaN,NaN
320894.810273,5637992.255845,NaN,NaN
320895.810273,5637992.255845,NaN,NaN
320896.810273,5637992.255845,NaN,NaN
320897.810273,5637992.255845,NaN,NaN
320898.810273,5637992.255845,NaN,NaN
320899.810273,5637992.255845,NaN,NaN
320900.810273,5637992.255845,NaN,NaN
320901.810273,5637992.255845,NaN,NaN
320902.810273,5637992.255845,NaN,NaN
320903.810273,5637992.255845,NaN,NaN
320904.810273,5637992.255845,NaN,NaN
320905.810273,5637992.255845,NaN,NaN
320906.810273,5637992.255845,NaN,NaN
320907.810273,5637992.255845,NaN,NaN
320908.810273,5637992.255845,NaN,NaN
320909.810273,5637992.255845,NaN,NaN
320910.810273,5637992.255845,NaN,NaN
320911.810273,5637992.255845,NaN,NaN
320912.810273,5637992.255845,NaN,NaN
320913.810273,5637992.255845,NaN,NaN
320914.810273,5637992.255845,NaN,NaN
320915.810273,5637992.255845,NaN,NaN
320916.810273,5637992.255845,NaN,NaN
320917.810273,5637992.255845,NaN,NaN
320918.810273,5637992.255845,NaN,NaN
320919.810273,5637992.255845,NaN,NaN
320920.810273,5637992.255845,NaN,NaN
320921.810273,5637992.255845,NaN,NaN
320922.810273,5637992.255845,NaN,NaN
320923.810273,5637992.255845,NaN,NaN
320924.810273,5637992.255845,NaN,NaN
320925.810273,5637992.255845,NaN,NaN
320926.810273,5637992.255845,NaN,NaN
320927.810273,5637992.255845,NaN,NaN
320928.810273,5637992.255845,NaN,NaN
320929.810273,5637992.255845,NaN,NaN
320930.810273,5637992.255845,NaN,NaN
320931.810273,5637992.255845,NaN,NaN
320932.810273,5637992.255845,NaN,NaN
320933.810273,5637992.255845,NaN,NaN
320934.810273,5637992.255845,NaN,NaN
320935.810273,5637992.255845,NaN,NaN
320936.810273,5637992.255845,NaN,NaN
320937.810273,5637992.255845,NaN,NaN
320938.810273,5637992.255845,NaN,NaN
320939.810273,5637992.255845,NaN,NaN
320940.810273,5637992.255845,NaN,NaN
320941.810273,5637992.255845,NaN,NaN
320942.810273,5637992.255845,NaN,NaN
320943.810273,5637992.255845,NaN,NaN
320944.810273,5637992.255845,NaN,NaN
320945.810273,5637992.255845,10.663252807444,0.0358478372405887
320946.810273,5637992.255845,10.8806048342449,0.0347719485988906
320947.810273,5637992.255845,10.7650128262584,0.0343271415887834
320948.810273,5637992.255845,10.6360818394735,0.0341264078086203
320949.810273,5637992.255845,10.3399438930349,0.0337413371571734
320950.810273,5637992.255845,10.1607402557437,0.0333745976542255
320951.810273,5637992.255845,NaN,NaN
320952.810273,5637992.255845,NaN,NaN
320953.810273,5637992.255845,NaN,NaN
320954.810273,5637992.255845,NaN,NaN
320955.810273,5637992.255845,NaN,NaN
320956.810273,5637992.255845,NaN,NaN
320957.810273,5637992.255845,NaN,NaN
320958.810273,5637992.255845,NaN,NaN
320959.810273,5637992.255845,NaN,NaN
320960.810273,5637992.255845,NaN,NaN
320961.810273,5637992.255845,NaN,NaN
320962.810273,5637992.255845,NaN,NaN
320963.810273,5637992.255845,NaN,NaN
320964.810273,5637992.255845,NaN,NaN
320965.810273,5637992.255845,NaN,NaN
320966.810273,5637992.255845,NaN,NaN
320967.810273,5637992.255845,NaN,NaN
320968.810273,5637992.255845,NaN,NaN
320969.810273,5637992.255845,NaN,NaN
320970.810273,5637992.255845,NaN,NaN
320971.810273,5637992.255845,NaN,NaN
320972.810273,5637992.255845,NaN,NaN
320973.810273,5637992.255845,NaN,NaN
320974.810273,5637992.255845,NaN,NaN
320975.810273,5637992.255845,NaN,NaN
320976.810273,5637992.255845,NaN,NaN
320977.810273,5637992.255845,NaN,NaN
320978.810273,5637992.255845,NaN,NaN
320979.810273,5637992.255845,NaN,NaN
320980.810273,5637992.255845,NaN,NaN
320981.810273,5637992.255845,NaN,NaN
320982.810273,5637992.255845,NaN,NaN
320983.810273,5637992.255845,NaN,NaN
320984.810273,5637992.255845,NaN,NaN
320985.810273,5637992.255845,NaN,NaN
320986.810273,5637992.255845,NaN,NaN
320987.810273,5637992.255845,NaN,NaN
320988.810273,5637992.255845,NaN,NaN
320989.810273,5637992.255845,NaN,NaN
320990.810273,5637992.255845,NaN,NaN
320991.810273,5637992.255845,NaN,NaN
320992.810273,5637992.255845,NaN,NaN
320993.810273,5637992.255845,NaN,NaN
320994.810273,5637992.255845,NaN,NaN
320995.810273,5637992.255845,NaN,NaN
320996.810273,5637992.255845,NaN,NaN
320997.810273,5637992.255845,NaN,NaN
320998.810273,5637992.255845,NaN,NaN
320999.810273,5637992.255845,NaN,NaN
321000.810273,5637992.255845,NaN,NaN
321001.810273,5637992.255845,NaN,NaN
321002.810273,5637992.255845,NaN,NaN
321003.810273,5637992.255845,NaN,NaN
321004.810273,5637992.255845,NaN,NaN
321005.810273,5637992.255845,NaN,NaN
321006.810273,5637992.255845,NaN,NaN
321007.810273,5637992.255845,NaN,NaN
321008.810273,5637992.255845,NaN,NaN
321009.810273,5637992.255845,NaN,NaN
321010.810273,5637992.255845,NaN,NaN
321011.810273,5637992.255845,NaN,NaN
321012.810273,5637992.255845,NaN,NaN
321013.810273,5637992.255845,NaN,NaN
321014.810273,5637992.255845,NaN,NaN
321015.810273,5637992.255845,NaN,NaN
321016.810273,5637992.255845,NaN,NaN
321017.810273,5637992.255845,NaN,NaN
321018.810273,5637992.255845,NaN,NaN
321019.810273,5637992.255845,NaN,NaN
321020.810273,5637992.255845,NaN,NaN
321021.810273,5637992.255845,NaN,NaN
321022.810273,5637992.255845,NaN,NaN
321023.810273,5637992.255845,NaN,NaN
321024.810273,5637992.255845,NaN,NaN
321025.810273,5637992.255845,NaN,NaN
321026.810273,5637992.255845,NaN,NaN
321027.810273,5637992.255845,NaN,NaN
321028.810273,5637992.255845,NaN,NaN
321029.810273,5637992.255845,NaN,NaN
321030.810273,5637992.255845,NaN,NaN
321031.810273,5637992.255845,NaN,NaN
321032.810273,5637992.255845,NaN,NaN
321033.810273,5637992.255845,NaN,NaN
321034.810273,5637992.255845,NaN,NaN
321035.810273,5637992.255845,NaN,NaN
321036.810273,5637992.255845,NaN,NaN
321037.810273,5637992.255845,NaN,NaN
321038.810273,5637992.255845,NaN,NaN
321039.810273,5637992.255845,NaN,NaN
321040.810273,5637992.255845,NaN,NaN
321041.810273,5637992.255845,NaN,NaN
321042.810273,5637992.255845,NaN,NaN
321043.810273,5637992.255845,NaN,NaN
321044.810273,5637992.255845,NaN,NaN
321045.810273,5637992.255845,NaN,NaN
321046.810273,5637992.255845,NaN,NaN
321047.810273,5637992.255845,NaN,NaN
321048.810273,5637992.255845,NaN,NaN
321049.810273,5637992.255845,NaN,NaN
321050.810273,5637992.255845,NaN,NaN
321051.810273,5637992.255845,NaN,NaN
321052.810273,5637992.255845,NaN,NaN
321053.810273,5637992.255845,NaN,NaN
321054.810273,5637992.255845,NaN,NaN
321055.810273,5637992.255845,NaN,NaN
321056.810273,5637992.255845,NaN,NaN
321057.810273,5637992.255845,NaN,NaN
321058.810273,5637992.255845,NaN,NaN
321059.810273,5637992.255845,NaN,NaN
321060.810273,5637992.255845,NaN,NaN
321061.810273,5637992.255845,NaN,NaN
321062.810273,5637992.255845,NaN,NaN
321063.810273,5637992.255845,NaN,NaN
321064.810273,5637992.255845,NaN,NaN
321065.810273,5637992.255845,NaN,NaN
321066.810273,5637992.255845,NaN,NaN
321067.810273,5637992.255845,NaN,NaN
321068.810273,5637992.255845,NaN,NaN
321069.810273,5637992.255845,NaN,NaN
321070.810273,5637992.255845,NaN,NaN
321071.810273,5637992.255845,NaN,NaN
321072.810273,5637992.255845,NaN,NaN
321073.810273,5637992.255845,NaN,NaN
321074.810273,5637992.255845,NaN,NaN
321075.810273,5637992.255845,NaN,NaN
321076.810273,5637992.255845,NaN,NaN
321077.810273,5637992.255845,NaN,NaN
321078.810273,5637992.255845,NaN,NaN
321079.810273,5637992.255845,NaN,NaN
321080.810273,5637992.255845,NaN,NaN
321081.810273,5637992.255845,NaN,NaN
321082.810273,5637992.255845,NaN,NaN
321083.810273,5637992.255845,NaN,NaN
321084.810273,5637992.255845,NaN,NaN
321085.810273,5637992.255845,NaN,NaN
321086.810273,5637992.255845,NaN,NaN
321087.810273,5637992.255845,NaN,NaN
321088.810273,5637992.255845,NaN,NaN
321089.810273,5637992.255845,NaN,NaN
321090.810273,5637992.255845,NaN,NaN
321091.810273,5637992.255845,NaN,NaN
321092.810273,5637992.255845,NaN,NaN
321093.810273,5637992.255845,NaN,NaN
321094.810273,5637992.255845,NaN,NaN
321095.810273,5637992.255845,NaN,NaN
321096.810273,5637992.255845,NaN,NaN
321097.810273,5637992.255845,NaN,NaN
321098.810273,5637992.255845,NaN,NaN
321099.810273,5637992.255845,NaN,NaN
321100.810273,5637992.255845,NaN,NaN
321101.810273,5637992.255845,NaN,NaN
321102.810273,5637992.255845,NaN,NaN
321103.810273,5637992.255845,NaN,NaN
321104.810273,5637992.255845,NaN,NaN
321105.810273,5637992.255845,NaN,NaN
321106.810273,5637992.255845,NaN,NaN
320893.810273,5637993.255845,NaN,NaN
320894.810273,5637993.255845,NaN,NaN
320895.810273,5637993.255845,NaN,NaN
320896.810273,5637993.255845,NaN,NaN
320897.810273,5637993.255845,NaN,NaN
320898.810273,5637993.255845,NaN,NaN
320899.810273,5637993.255845,NaN,NaN
320900.810273,5637993.255845,NaN,NaN
320901.810273,5637993.255845,NaN,NaN
320902.810273,5637993.255845,NaN,NaN
320903.810273,5637993.255845,NaN,NaN
320904.810273,5637993.255845,NaN,NaN
320905.810273,5637993.255845,NaN,NaN
320906.810273,5637993.255845,NaN,NaN
320907.810273,5637993.255845,NaN,NaN
320908.810273,5637993.255845,NaN,NaN
320909.810273,5637993.255845,NaN,NaN
320910.810273,5637993.255845,NaN,NaN
320911.810273,5637993.255845,NaN,NaN
320912.810273,5637993.255845,NaN,NaN
320913.810273,5637993.255845,NaN,NaN
320914.810273,5637993.255845,NaN,NaN
320915.810273,5637993.255845,NaN,NaN
320916.810273,5637993.255845,NaN,NaN
320917.810273,5637993.255845,NaN,NaN
320918.810273,5637993.255845,NaN,NaN
320919.810273,5637993.255845,NaN,NaN
320920.810273,5637993.255845,NaN,NaN
320921.810273,5637993.255845,NaN,NaN
320922.810273,5637993.255845,NaN,NaN
320923.810273,5637993.255845,NaN,NaN
320924.810273,5637993.255845,NaN,NaN
320925.810273,5637993.255845,NaN,NaN
320926.810273,5637993.255845,NaN,NaN
320927.810273,5637993.255845,NaN,NaN
320928.810273,5637993.255845,NaN,NaN
320929.810273,5637993.255845,NaN,NaN
320930.810273,5637993.255845,NaN,NaN
320931.810273,5637993.255845,NaN,NaN
320932.810273,5637993.255845,NaN,NaN
320933.810273,5637993.255845,NaN,NaN
320934.810273,5637993.255845,NaN,NaN
320935.810273,5637993.255845,NaN,NaN
320936.810273,5637993.255845,NaN,NaN
320937.810273,5637993.255845,NaN,NaN
320938.810273,5637993.255845,NaN,NaN
320939.810273,5637993.255845,NaN,NaN
320940.810273,5637993.255845,NaN,NaN
320941.810273,5637993.255845,NaN,NaN
320942.810273,5637993.255845,NaN,NaN
320943.810273,5637993.255845,NaN,NaN
320944.810273,5637993.255845,10.1066758232847,0.0369555177591765
320945.810273,5637993.255845,10.4250638050681,0.0364433754184192
320946.810273,5637993.255845,10.9804146443168,0.0349593016651432
320947.810273,5637993.255845,10.6598130077713,0.0343676130830069
320948.810273,5637993.255845,10.5423839829798,0.033790720562747
320949.810273,5637993.255845,10.2913786891916,0.0336290153628488
320950.810273,5637993.255845,10.0466385281415,0.033402033043799
320951.810273,5637993.255845,10.0305337745208,0.0330344063634141
320952.810273,5637993.255845,10.0776279401487,0.0333087652174957
320953.810273,5637993.255845,10.0414192555688,0.0334354425834584
320954.810273,5637993.255845,NaN,NaN
320955.810273,5637993.255845,NaN,NaN
320956.810273,5637993.255845,NaN,NaN
320957.810273,5637993.255845,NaN,NaN
320958.810273,5637993.255845,NaN,NaN
320959.810273,5637993.255845,NaN,NaN
320960.810273,5637993.255845,NaN,NaN
320961.810273,5637993.255845,NaN,NaN
320962.810273,5637993.255845,NaN,NaN
320963.810273,5637993.255845,NaN,NaN
320964.810273,5637993.255845,NaN,NaN
320965.810273,5637993.255845,NaN,NaN
320966.810273,5637993.255845,NaN,NaN
320967.810273,5637993.255845,NaN,NaN
320968.810273,5637993.255845,NaN,NaN
320969.810273,5637993.255845,NaN,NaN
320970.810273,5637993.255845,NaN,NaN
320971.810273,5637993.255845,NaN,NaN
320972.810273,5637993.255845,NaN,NaN
320973.810273,5637993.255845,NaN,NaN
320974.810273,5637993.255845,NaN,NaN
320975.810273,5637993.255845,NaN,NaN
320976.810273,5637993.255845,NaN,NaN
320977.810273,5637993.255845,NaN,NaN
320978.810273,5637993.255845,NaN,NaN
320979.810273,5637993.255845,NaN,NaN
320980.810273,5637993.255845,NaN,NaN
320981.810273,5637993.255845,NaN,NaN
320982.810273,5637993.255845,NaN,NaN
320983.810273,5637993.255845,NaN,NaN
320984.810273,5637993.255845,NaN,NaN
320985.810273,5637993.255845,NaN,NaN
320986.810273,5637993.255845,NaN,NaN
320987.810273,5637993.255845,NaN,NaN
320988.810273,5637993.255845,NaN,NaN
320989.810273,5637993.255845,NaN,NaN
320990.810273,5637993.255845,NaN,NaN
320991.810273,5637993.255845,NaN,NaN
320992.810273,5637993.255845,NaN,NaN
320993.810273,5637993.255845,NaN,NaN
320994.810273,5637993.255845,NaN,NaN
320995.810273,5637993.255845,NaN,NaN
320996.810273,5637993.255845,NaN,NaN
320997.810273,5637993.255845,NaN,NaN
320998.810273,5637993.255845,NaN,NaN
320999.810273,5637993.255845,NaN,NaN
321000.810273,5637993.255845,NaN,NaN
321001.810273,5637993.255845,NaN,NaN
321002.810273,5637993.255845,NaN,NaN
321003.810273,5637993.255845,NaN,NaN
321004.810273,5637993.255845,NaN,NaN
321005.810273,5637993.255845,NaN,NaN
321006.810273,5637993.255845,NaN,NaN
321007.810273,5637993.255845,NaN,NaN
321008.810273,5637993.255845,NaN,NaN
321009.810273,5637993.255845,NaN,NaN
321010.810273,5637993.255845,NaN,NaN
321011.810273,5637993.255845,NaN,NaN
321012.810273,5637993.255845,NaN,NaN
321013.810273,5637993.255845,NaN,NaN
321014.810273,5637993.255845,NaN,NaN
321015.810273,5637993.255845,NaN,NaN
321016.810273,5637993.255845,NaN,NaN
321017.810273,5637993.255845,NaN,NaN
321018.810273,5637993.255845,NaN,NaN
321019.810273,5637993.255845,NaN,NaN
321020.810273,5637993.255845,NaN,NaN
321021.810273,5637993.255845,NaN,NaN
321022.810273,5637993.255845,NaN,NaN
321023.810273,5637993.255845,NaN,NaN
321024.810273,5637993.255845,NaN,NaN
321025.810273,5637993.255845,NaN,NaN
321026.810273,5637993.255845,NaN,NaN
321027.810273,5637993.255845,NaN,NaN
321028.810273,5637993.255845,NaN,NaN
321029.810273,5637993.255845,NaN,NaN
321030.810273,5637993.255845,NaN,NaN
321031.810273,5637993.255845,NaN,NaN
321032.810273,5637993.255845,NaN,NaN
321033.810273,5637993.255845,NaN,NaN
321034.810273,5637993.255845,NaN,NaN
321035.810273,5637993.255845,NaN,NaN
321036.810273,5637993.255845,NaN,NaN
321037.810273,5637993.255845,NaN,NaN
321038.810273,5637993.255845,NaN,NaN
321039.810273,5637993.255845,NaN,NaN
321040.810273,5637993.255845,NaN,NaN
321041.810273,5637993.255845,NaN,NaN
321042.810273,5637993.255845,NaN,NaN
321043.810273,5637993.255845,NaN,NaN
321044.810273,5637993.255845,NaN,NaN
321045.810273,5637993.255845,NaN,NaN
321046.810273,5637993.255845,NaN,NaN
321047.810273,5637993.255845,NaN,NaN
321048.810273,5637993.255845,NaN,NaN
321049.810273,5637993.255845,NaN,NaN
321050.810273,5637993.255845,NaN,NaN
321051.810273,5637993.255845,NaN,NaN
321052.810273,5637993.255845,NaN,NaN
321053.810273,5637993.255845,NaN,NaN
321054.810273,5637993.255845,NaN,NaN
321055.810273,5637993.255845,NaN,NaN
321056.810273,5637993.255845,NaN,NaN
321057.810273,5637993.255845,NaN,NaN
321058.810273,5637993.255845,NaN,NaN
321059.810273,5637993.255845,NaN,NaN
321060.810273,5637993.255845,NaN,NaN
321061.810273,5637993.255845,NaN,NaN
321062.810273,5637993.255845,NaN,NaN
321063.810273,5637993.255845,NaN,NaN
321064.810273,5637993.255845,NaN,NaN
321065.810273,5637993.255845,NaN,NaN
321066.810273,5637993.255845,NaN,NaN
321067.810273,5637993.255845,NaN,NaN
321068.810273,5637993.255845,NaN,NaN
321069.810273,5637993.255845,NaN,NaN
321070.810273,5637993.255845,NaN,NaN
321071.810273,5637993.255845,NaN,NaN
321072.810273,5637993.255845,NaN,NaN
321073.810273,5637993.255845,NaN,NaN
321074.810273,5637993.255845,NaN,NaN
321075.810273,5637993.255845,NaN,NaN
321076.810273,5637993.255845,NaN,NaN
321077.810273,5637993.255845,NaN,NaN
321078.810273,5637993.255845,NaN,NaN
321079.810273,5637993.255845,NaN,NaN
321080.810273,5637993.255845,NaN,NaN
321081.810273,5637993.255845,NaN,NaN
321082.810273,5637993.255845,NaN,NaN
321083.810273,5637993.255845,NaN,NaN
321084.810273,5637993.255845,NaN,NaN
321085.810273,5637993.255845,NaN,NaN
321086.810273,5637993.255845,NaN,NaN
321087.810273,5637993.255845,NaN,NaN
321088.810273,5637993.255845,NaN,NaN
321089.810273,5637993.255845,NaN,NaN
321090.810273,5637993.255845,NaN,NaN
321091.810273,5637993.255845,NaN,NaN
321092.810273,5637993.255845,NaN,NaN
321093.810273,5637993.255845,NaN,NaN
321094.810273,5637993.255845,NaN,NaN
321095.810273,5637993.255845,NaN,NaN
321096.810273,5637993.255845,NaN,NaN
321097.810273,5637993.255845,NaN,NaN
321098.810273,5637993.255845,NaN,NaN
321099.810273,5637993.255845,NaN,NaN
321100.810273,5637993.255845,NaN,NaN
321101.810273,5637993.255845,NaN,NaN
321102.810273,5637993.255845,NaN,NaN
321103.810273,5637993.255845,NaN,NaN
321104.810273,5637993.255845,NaN,NaN
321105.810273,5637993.255845,NaN,NaN
321106.810273,5637993.255845,NaN,NaN
320893.810273,5637994.255845,NaN,NaN
320894.810273,5637994.255845,NaN,NaN
320895.810273,5637994.255845,NaN,NaN
320896.810273,5637994.255845,NaN,NaN
320897.810273,5637994.255845,NaN,NaN
320898.810273,5637994.255845,NaN,NaN
320899.810273,5637994.255845,NaN,NaN
320900.810273,5637994.255845,NaN,NaN
320901.810273,5637994.255845,NaN,NaN
320902.810273,5637994.255845,NaN,NaN
320903.810273,5637994.255845,NaN,NaN
320904.810273,5637994.255845,NaN,NaN
320905.810273,5637994.255845,NaN,NaN
320906.810273,5637994.255845,NaN,NaN
