"utm_x","utm_y","var1.pred","var1.var"
320848.738546,5638214.798974,NaN,NaN
320849.738546,5638214.798974,NaN,NaN
320850.738546,5638214.798974,NaN,NaN
320851.738546,5638214.798974,NaN,NaN
320852.738546,5638214.798974,NaN,NaN
320853.738546,5638214.798974,NaN,NaN
320854.738546,5638214.798974,NaN,NaN
320855.738546,5638214.798974,NaN,NaN
320856.738546,5638214.798974,NaN,NaN
320857.738546,5638214.798974,NaN,NaN
320858.738546,5638214.798974,NaN,NaN
320859.738546,5638214.798974,NaN,NaN
320860.738546,5638214.798974,NaN,NaN
320861.738546,5638214.798974,NaN,NaN
320862.738546,5638214.798974,NaN,NaN
320863.738546,5638214.798974,NaN,NaN
320864.738546,5638214.798974,NaN,NaN
320865.738546,5638214.798974,NaN,NaN
320866.738546,5638214.798974,NaN,NaN
320867.738546,5638214.798974,NaN,NaN
320868.738546,5638214.798974,NaN,NaN
320869.738546,5638214.798974,NaN,NaN
320870.738546,5638214.798974,NaN,NaN
320871.738546,5638214.798974,NaN,NaN
320872.738546,5638214.798974,NaN,NaN
320873.738546,5638214.798974,NaN,NaN
320874.738546,5638214.798974,NaN,NaN
320875.738546,5638214.798974,NaN,NaN
320717.738546,5638215.798974,NaN,NaN
320718.738546,5638215.798974,NaN,NaN
320719.738546,5638215.798974,NaN,NaN
320720.738546,5638215.798974,NaN,NaN
320721.738546,5638215.798974,NaN,NaN
320722.738546,5638215.798974,NaN,NaN
320723.738546,5638215.798974,NaN,NaN
320724.738546,5638215.798974,NaN,NaN
320725.738546,5638215.798974,NaN,NaN
320726.738546,5638215.798974,NaN,NaN
320727.738546,5638215.798974,NaN,NaN
320728.738546,5638215.798974,NaN,NaN
320729.738546,5638215.798974,4.36919428613587,0.0615403264483323
320730.738546,5638215.798974,4.6249336683726,0.062722320575022
320731.738546,5638215.798974,4.98140786680396,0.0596243143442187
320732.738546,5638215.798974,5.559838825333,0.0582042026908224
320733.738546,5638215.798974,5.68264892718104,0.0583321141761089
320734.738546,5638215.798974,5.55124772727491,0.0564866180488175
320735.738546,5638215.798974,5.69694534951985,0.0537152930867715
320736.738546,5638215.798974,5.7266824772373,0.0510125304001723
320737.738546,5638215.798974,5.58226700148513,0.0493208221085413
320738.738546,5638215.798974,5.66191053139407,0.0478648402693987
320739.738546,5638215.798974,5.83338302413213,0.046036240936714
320740.738546,5638215.798974,5.92157907805378,0.0447563803632203
320741.738546,5638215.798974,5.96762917843585,0.0441339867839248
320742.738546,5638215.798974,6.07799378103203,0.0438055949397517
320743.738546,5638215.798974,6.2094576473825,0.0444109004830265
320744.738546,5638215.798974,6.45217970839858,0.0447161215334391
320745.738546,5638215.798974,NaN,NaN
320746.738546,5638215.798974,NaN,NaN
320747.738546,5638215.798974,NaN,NaN
320748.738546,5638215.798974,NaN,NaN
320749.738546,5638215.798974,NaN,NaN
320750.738546,5638215.798974,NaN,NaN
320751.738546,5638215.798974,NaN,NaN
320752.738546,5638215.798974,NaN,NaN
320753.738546,5638215.798974,NaN,NaN
320754.738546,5638215.798974,NaN,NaN
320755.738546,5638215.798974,NaN,NaN
320756.738546,5638215.798974,NaN,NaN
320757.738546,5638215.798974,NaN,NaN
320758.738546,5638215.798974,NaN,NaN
320759.738546,5638215.798974,NaN,NaN
320760.738546,5638215.798974,NaN,NaN
320761.738546,5638215.798974,NaN,NaN
320762.738546,5638215.798974,NaN,NaN
320763.738546,5638215.798974,NaN,NaN
320764.738546,5638215.798974,NaN,NaN
320765.738546,5638215.798974,NaN,NaN
320766.738546,5638215.798974,NaN,NaN
320767.738546,5638215.798974,NaN,NaN
320768.738546,5638215.798974,NaN,NaN
320769.738546,5638215.798974,NaN,NaN
320770.738546,5638215.798974,NaN,NaN
320771.738546,5638215.798974,NaN,NaN
320772.738546,5638215.798974,NaN,NaN
320773.738546,5638215.798974,NaN,NaN
320774.738546,5638215.798974,NaN,NaN
320775.738546,5638215.798974,NaN,NaN
320776.738546,5638215.798974,NaN,NaN
320777.738546,5638215.798974,NaN,NaN
320778.738546,5638215.798974,NaN,NaN
320779.738546,5638215.798974,NaN,NaN
320780.738546,5638215.798974,NaN,NaN
320781.738546,5638215.798974,NaN,NaN
320782.738546,5638215.798974,NaN,NaN
320783.738546,5638215.798974,NaN,NaN
320784.738546,5638215.798974,NaN,NaN
320785.738546,5638215.798974,NaN,NaN
320786.738546,5638215.798974,NaN,NaN
320787.738546,5638215.798974,NaN,NaN
320788.738546,5638215.798974,NaN,NaN
320789.738546,5638215.798974,NaN,NaN
320790.738546,5638215.798974,NaN,NaN
320791.738546,5638215.798974,NaN,NaN
320792.738546,5638215.798974,NaN,NaN
320793.738546,5638215.798974,NaN,NaN
320794.738546,5638215.798974,NaN,NaN
320795.738546,5638215.798974,NaN,NaN
320796.738546,5638215.798974,NaN,NaN
320797.738546,5638215.798974,NaN,NaN
320798.738546,5638215.798974,NaN,NaN
320799.738546,5638215.798974,NaN,NaN
320800.738546,5638215.798974,NaN,NaN
320801.738546,5638215.798974,NaN,NaN
320802.738546,5638215.798974,NaN,NaN
320803.738546,5638215.798974,NaN,NaN
320804.738546,5638215.798974,NaN,NaN
320805.738546,5638215.798974,NaN,NaN
320806.738546,5638215.798974,NaN,NaN
320807.738546,5638215.798974,NaN,NaN
320808.738546,5638215.798974,NaN,NaN
320809.738546,5638215.798974,NaN,NaN
320810.738546,5638215.798974,NaN,NaN
320811.738546,5638215.798974,NaN,NaN
320812.738546,5638215.798974,NaN,NaN
320813.738546,5638215.798974,NaN,NaN
320814.738546,5638215.798974,NaN,NaN
320815.738546,5638215.798974,NaN,NaN
320816.738546,5638215.798974,NaN,NaN
320817.738546,5638215.798974,NaN,NaN
320818.738546,5638215.798974,NaN,NaN
320819.738546,5638215.798974,NaN,NaN
320820.738546,5638215.798974,NaN,NaN
320821.738546,5638215.798974,NaN,NaN
320822.738546,5638215.798974,NaN,NaN
320823.738546,5638215.798974,NaN,NaN
320824.738546,5638215.798974,NaN,NaN
320825.738546,5638215.798974,NaN,NaN
320826.738546,5638215.798974,NaN,NaN
320827.738546,5638215.798974,NaN,NaN
320828.738546,5638215.798974,NaN,NaN
320829.738546,5638215.798974,NaN,NaN
320830.738546,5638215.798974,NaN,NaN
320831.738546,5638215.798974,NaN,NaN
320832.738546,5638215.798974,NaN,NaN
320833.738546,5638215.798974,NaN,NaN
320834.738546,5638215.798974,NaN,NaN
320835.738546,5638215.798974,NaN,NaN
320836.738546,5638215.798974,NaN,NaN
320837.738546,5638215.798974,NaN,NaN
320838.738546,5638215.798974,NaN,NaN
320839.738546,5638215.798974,NaN,NaN
320840.738546,5638215.798974,NaN,NaN
320841.738546,5638215.798974,NaN,NaN
320842.738546,5638215.798974,NaN,NaN
320843.738546,5638215.798974,NaN,NaN
320844.738546,5638215.798974,NaN,NaN
320845.738546,5638215.798974,NaN,NaN
320846.738546,5638215.798974,NaN,NaN
320847.738546,5638215.798974,NaN,NaN
320848.738546,5638215.798974,NaN,NaN
320849.738546,5638215.798974,NaN,NaN
320850.738546,5638215.798974,NaN,NaN
320851.738546,5638215.798974,NaN,NaN
320852.738546,5638215.798974,NaN,NaN
320853.738546,5638215.798974,NaN,NaN
320854.738546,5638215.798974,NaN,NaN
320855.738546,5638215.798974,NaN,NaN
320856.738546,5638215.798974,NaN,NaN
320857.738546,5638215.798974,NaN,NaN
320858.738546,5638215.798974,NaN,NaN
320859.738546,5638215.798974,NaN,NaN
320860.738546,5638215.798974,NaN,NaN
320861.738546,5638215.798974,NaN,NaN
320862.738546,5638215.798974,NaN,NaN
320863.738546,5638215.798974,NaN,NaN
320864.738546,5638215.798974,NaN,NaN
320865.738546,5638215.798974,NaN,NaN
320866.738546,5638215.798974,NaN,NaN
320867.738546,5638215.798974,NaN,NaN
320868.738546,5638215.798974,NaN,NaN
320869.738546,5638215.798974,NaN,NaN
320870.738546,5638215.798974,NaN,NaN
320871.738546,5638215.798974,NaN,NaN
320872.738546,5638215.798974,NaN,NaN
320873.738546,5638215.798974,NaN,NaN
320874.738546,5638215.798974,NaN,NaN
320875.738546,5638215.798974,NaN,NaN
320717.738546,5638216.798974,NaN,NaN
320718.738546,5638216.798974,NaN,NaN
320719.738546,5638216.798974,NaN,NaN
320720.738546,5638216.798974,NaN,NaN
320721.738546,5638216.798974,NaN,NaN
320722.738546,5638216.798974,NaN,NaN
320723.738546,5638216.798974,NaN,NaN
320724.738546,5638216.798974,NaN,NaN
320725.738546,5638216.798974,NaN,NaN
320726.738546,5638216.798974,NaN,NaN
320727.738546,5638216.798974,NaN,NaN
320728.738546,5638216.798974,4.52871158576219,0.0503685170347407
320729.738546,5638216.798974,4.47930600034771,0.0541827386720133
320730.738546,5638216.798974,4.7182073018681,0.055307521072634
320731.738546,5638216.798974,5.21500684240627,0.0563212876522072
320732.738546,5638216.798974,5.52612131836368,0.0622529758437481
320733.738546,5638216.798974,5.78173531154461,0.0641540280515412
320734.738546,5638216.798974,5.61925302803011,0.0623198721013066
320735.738546,5638216.798974,5.74310919217471,0.05963240268837
320736.738546,5638216.798974,5.80348557491217,0.0555159515664448
320737.738546,5638216.798974,5.60086831059043,0.0513334295887727
320738.738546,5638216.798974,5.71270101477758,0.047201857575731
320739.738546,5638216.798974,5.84093772168137,0.0436907080476389
320740.738546,5638216.798974,5.83119737265784,0.0410489349172126
320741.738546,5638216.798974,5.90405050592382,0.0394166311382721
320742.738546,5638216.798974,6.01051160329811,0.0379703549320622
320743.738546,5638216.798974,6.11377675200844,0.0377985966805122
320744.738546,5638216.798974,6.32983177440828,0.0380869568617544
320745.738546,5638216.798974,6.54839328525648,0.0385216293064955
320746.738546,5638216.798974,6.67221764440773,0.0390617113013398
320747.738546,5638216.798974,6.73168306238961,0.0394911856107391
320748.738546,5638216.798974,6.92755554128045,0.0398646582545548
320749.738546,5638216.798974,7.20617732541197,0.040553124163734
320750.738546,5638216.798974,7.49673508037905,0.0414396949275952
320751.738546,5638216.798974,7.64244901665266,0.0425152426582128
320752.738546,5638216.798974,7.65510215996501,0.0434678104231831
320753.738546,5638216.798974,7.80702231039389,0.0448178805655196
320754.738546,5638216.798974,8.01563776993335,0.0462433025202207
320755.738546,5638216.798974,NaN,NaN
320756.738546,5638216.798974,NaN,NaN
320757.738546,5638216.798974,NaN,NaN
320758.738546,5638216.798974,NaN,NaN
320759.738546,5638216.798974,NaN,NaN
320760.738546,5638216.798974,NaN,NaN
320761.738546,5638216.798974,NaN,NaN
320762.738546,5638216.798974,NaN,NaN
320763.738546,5638216.798974,NaN,NaN
320764.738546,5638216.798974,NaN,NaN
320765.738546,5638216.798974,NaN,NaN
320766.738546,5638216.798974,NaN,NaN
320767.738546,5638216.798974,NaN,NaN
320768.738546,5638216.798974,NaN,NaN
320769.738546,5638216.798974,NaN,NaN
320770.738546,5638216.798974,NaN,NaN
320771.738546,5638216.798974,NaN,NaN
320772.738546,5638216.798974,NaN,NaN
320773.738546,5638216.798974,NaN,NaN
320774.738546,5638216.798974,NaN,NaN
320775.738546,5638216.798974,NaN,NaN
320776.738546,5638216.798974,NaN,NaN
320777.738546,5638216.798974,NaN,NaN
320778.738546,5638216.798974,NaN,NaN
320779.738546,5638216.798974,NaN,NaN
320780.738546,5638216.798974,NaN,NaN
320781.738546,5638216.798974,NaN,NaN
320782.738546,5638216.798974,NaN,NaN
320783.738546,5638216.798974,NaN,NaN
320784.738546,5638216.798974,NaN,NaN
320785.738546,5638216.798974,NaN,NaN
320786.738546,5638216.798974,NaN,NaN
320787.738546,5638216.798974,NaN,NaN
320788.738546,5638216.798974,NaN,NaN
320789.738546,5638216.798974,NaN,NaN
320790.738546,5638216.798974,NaN,NaN
320791.738546,5638216.798974,NaN,NaN
320792.738546,5638216.798974,NaN,NaN
320793.738546,5638216.798974,NaN,NaN
320794.738546,5638216.798974,NaN,NaN
320795.738546,5638216.798974,NaN,NaN
320796.738546,5638216.798974,NaN,NaN
320797.738546,5638216.798974,NaN,NaN
320798.738546,5638216.798974,NaN,NaN
320799.738546,5638216.798974,NaN,NaN
320800.738546,5638216.798974,NaN,NaN
320801.738546,5638216.798974,NaN,NaN
320802.738546,5638216.798974,NaN,NaN
320803.738546,5638216.798974,NaN,NaN
320804.738546,5638216.798974,NaN,NaN
320805.738546,5638216.798974,NaN,NaN
320806.738546,5638216.798974,NaN,NaN
320807.738546,5638216.798974,NaN,NaN
320808.738546,5638216.798974,NaN,NaN
320809.738546,5638216.798974,NaN,NaN
320810.738546,5638216.798974,NaN,NaN
320811.738546,5638216.798974,NaN,NaN
320812.738546,5638216.798974,NaN,NaN
320813.738546,5638216.798974,NaN,NaN
320814.738546,5638216.798974,NaN,NaN
320815.738546,5638216.798974,NaN,NaN
320816.738546,5638216.798974,NaN,NaN
320817.738546,5638216.798974,NaN,NaN
320818.738546,5638216.798974,NaN,NaN
320819.738546,5638216.798974,NaN,NaN
320820.738546,5638216.798974,NaN,NaN
320821.738546,5638216.798974,NaN,NaN
320822.738546,5638216.798974,NaN,NaN
320823.738546,5638216.798974,NaN,NaN
320824.738546,5638216.798974,NaN,NaN
320825.738546,5638216.798974,NaN,NaN
320826.738546,5638216.798974,NaN,NaN
320827.738546,5638216.798974,NaN,NaN
320828.738546,5638216.798974,NaN,NaN
320829.738546,5638216.798974,NaN,NaN
320830.738546,5638216.798974,NaN,NaN
320831.738546,5638216.798974,NaN,NaN
320832.738546,5638216.798974,NaN,NaN
320833.738546,5638216.798974,NaN,NaN
320834.738546,5638216.798974,NaN,NaN
320835.738546,5638216.798974,NaN,NaN
320836.738546,5638216.798974,NaN,NaN
320837.738546,5638216.798974,NaN,NaN
320838.738546,5638216.798974,NaN,NaN
320839.738546,5638216.798974,NaN,NaN
320840.738546,5638216.798974,NaN,NaN
320841.738546,5638216.798974,NaN,NaN
320842.738546,5638216.798974,NaN,NaN
320843.738546,5638216.798974,NaN,NaN
320844.738546,5638216.798974,NaN,NaN
320845.738546,5638216.798974,NaN,NaN
320846.738546,5638216.798974,NaN,NaN
320847.738546,5638216.798974,NaN,NaN
320848.738546,5638216.798974,NaN,NaN
320849.738546,5638216.798974,NaN,NaN
320850.738546,5638216.798974,NaN,NaN
320851.738546,5638216.798974,NaN,NaN
320852.738546,5638216.798974,NaN,NaN
320853.738546,5638216.798974,NaN,NaN
320854.738546,5638216.798974,NaN,NaN
320855.738546,5638216.798974,NaN,NaN
320856.738546,5638216.798974,NaN,NaN
320857.738546,5638216.798974,NaN,NaN
320858.738546,5638216.798974,NaN,NaN
320859.738546,5638216.798974,NaN,NaN
320860.738546,5638216.798974,NaN,NaN
320861.738546,5638216.798974,NaN,NaN
320862.738546,5638216.798974,NaN,NaN
320863.738546,5638216.798974,NaN,NaN
320864.738546,5638216.798974,NaN,NaN
320865.738546,5638216.798974,NaN,NaN
320866.738546,5638216.798974,NaN,NaN
320867.738546,5638216.798974,NaN,NaN
320868.738546,5638216.798974,NaN,NaN
320869.738546,5638216.798974,NaN,NaN
320870.738546,5638216.798974,NaN,NaN
320871.738546,5638216.798974,NaN,NaN
320872.738546,5638216.798974,NaN,NaN
320873.738546,5638216.798974,NaN,NaN
320874.738546,5638216.798974,NaN,NaN
320875.738546,5638216.798974,NaN,NaN
320717.738546,5638217.798974,NaN,NaN
320718.738546,5638217.798974,NaN,NaN
320719.738546,5638217.798974,NaN,NaN
320720.738546,5638217.798974,NaN,NaN
320721.738546,5638217.798974,NaN,NaN
320722.738546,5638217.798974,NaN,NaN
320723.738546,5638217.798974,NaN,NaN
320724.738546,5638217.798974,NaN,NaN
320725.738546,5638217.798974,NaN,NaN
320726.738546,5638217.798974,NaN,NaN
320727.738546,5638217.798974,4.7749937729908,0.0529592418611885
320728.738546,5638217.798974,4.74566799407157,0.0481703286077944
320729.738546,5638217.798974,4.74131344346011,0.0475574090171771
320730.738546,5638217.798974,4.78783055948877,0.0467200291942897
320731.738546,5638217.798974,5.04299158368962,0.0455255357232363
320732.738546,5638217.798974,5.08026273122356,0.0446919441520136
320733.738546,5638217.798974,5.29146373777445,0.0447275346489064
320734.738546,5638217.798974,5.37036524560248,0.0466087503891852
320735.738546,5638217.798974,5.57276265486054,0.0606064081661342
320736.738546,5638217.798974,5.82829571811271,0.0715920295147332
320737.738546,5638217.798974,5.66617098690436,0.0662627428279675
320738.738546,5638217.798974,5.77982696899309,0.0593497345335173
320739.738546,5638217.798974,5.8044547425581,0.0536638765855643
320740.738546,5638217.798974,5.8389036426463,0.0487927623055293
320741.738546,5638217.798974,5.88297203063696,0.0450346815540421
320742.738546,5638217.798974,5.93956835649775,0.042622653433825
320743.738546,5638217.798974,6.03791584349626,0.0408015259501013
320744.738546,5638217.798974,6.25260193017093,0.0394356921136878
320745.738546,5638217.798974,6.40362562860882,0.0380845865459893
320746.738546,5638217.798974,6.54832698469118,0.0377354813438243
320747.738546,5638217.798974,6.60547497677123,0.0369314241062916
320748.738546,5638217.798974,6.82247764942184,0.0363591406241905
320749.738546,5638217.798974,7.0611077329743,0.03622500404129
320750.738546,5638217.798974,7.26054601402427,0.0362726750005674
320751.738546,5638217.798974,7.45256080572938,0.0368150072967034
320752.738546,5638217.798974,7.53849001814741,0.0370830461325737
320753.738546,5638217.798974,7.68891670404165,0.037530819429742
320754.738546,5638217.798974,7.87271217972244,0.038141615911861
320755.738546,5638217.798974,7.93194125547351,0.0384128272300341
320756.738546,5638217.798974,7.85234630518927,0.0392135014459441
320757.738546,5638217.798974,7.80812845698764,0.0396295396205118
320758.738546,5638217.798974,7.96355181351311,0.0404319203212198
320759.738546,5638217.798974,8.09371090571953,0.0413146289526917
320760.738546,5638217.798974,8.19649334010672,0.0422249760413254
320761.738546,5638217.798974,8.26889081909366,0.0431019232577865
320762.738546,5638217.798974,8.36993012723596,0.044976328889945
320763.738546,5638217.798974,8.42427618736993,0.0450277258327777
320764.738546,5638217.798974,NaN,NaN
320765.738546,5638217.798974,NaN,NaN
320766.738546,5638217.798974,NaN,NaN
320767.738546,5638217.798974,NaN,NaN
320768.738546,5638217.798974,NaN,NaN
320769.738546,5638217.798974,NaN,NaN
320770.738546,5638217.798974,NaN,NaN
320771.738546,5638217.798974,NaN,NaN
320772.738546,5638217.798974,NaN,NaN
320773.738546,5638217.798974,NaN,NaN
320774.738546,5638217.798974,NaN,NaN
320775.738546,5638217.798974,NaN,NaN
320776.738546,5638217.798974,NaN,NaN
320777.738546,5638217.798974,NaN,NaN
320778.738546,5638217.798974,NaN,NaN
320779.738546,5638217.798974,NaN,NaN
320780.738546,5638217.798974,NaN,NaN
320781.738546,5638217.798974,NaN,NaN
320782.738546,5638217.798974,NaN,NaN
320783.738546,5638217.798974,NaN,NaN
320784.738546,5638217.798974,NaN,NaN
320785.738546,5638217.798974,NaN,NaN
320786.738546,5638217.798974,NaN,NaN
320787.738546,5638217.798974,NaN,NaN
320788.738546,5638217.798974,NaN,NaN
320789.738546,5638217.798974,NaN,NaN
320790.738546,5638217.798974,NaN,NaN
320791.738546,5638217.798974,NaN,NaN
320792.738546,5638217.798974,NaN,NaN
320793.738546,5638217.798974,NaN,NaN
320794.738546,5638217.798974,NaN,NaN
320795.738546,5638217.798974,NaN,NaN
320796.738546,5638217.798974,NaN,NaN
320797.738546,5638217.798974,NaN,NaN
320798.738546,5638217.798974,NaN,NaN
320799.738546,5638217.798974,NaN,NaN
320800.738546,5638217.798974,NaN,NaN
320801.738546,5638217.798974,NaN,NaN
320802.738546,5638217.798974,NaN,NaN
320803.738546,5638217.798974,NaN,NaN
320804.738546,5638217.798974,NaN,NaN
320805.738546,5638217.798974,NaN,NaN
320806.738546,5638217.798974,NaN,NaN
320807.738546,5638217.798974,NaN,NaN
320808.738546,5638217.798974,NaN,NaN
320809.738546,5638217.798974,NaN,NaN
320810.738546,5638217.798974,NaN,NaN
320811.738546,5638217.798974,NaN,NaN
320812.738546,5638217.798974,NaN,NaN
320813.738546,5638217.798974,NaN,NaN
320814.738546,5638217.798974,NaN,NaN
320815.738546,5638217.798974,NaN,NaN
320816.738546,5638217.798974,NaN,NaN
320817.738546,5638217.798974,NaN,NaN
320818.738546,5638217.798974,NaN,NaN
320819.738546,5638217.798974,NaN,NaN
320820.738546,5638217.798974,NaN,NaN
320821.738546,5638217.798974,NaN,NaN
320822.738546,5638217.798974,NaN,NaN
320823.738546,5638217.798974,NaN,NaN
320824.738546,5638217.798974,NaN,NaN
320825.738546,5638217.798974,NaN,NaN
320826.738546,5638217.798974,NaN,NaN
320827.738546,5638217.798974,NaN,NaN
320828.738546,5638217.798974,NaN,NaN
320829.738546,5638217.798974,NaN,NaN
320830.738546,5638217.798974,NaN,NaN
320831.738546,5638217.798974,NaN,NaN
320832.738546,5638217.798974,NaN,NaN
320833.738546,5638217.798974,NaN,NaN
320834.738546,5638217.798974,NaN,NaN
320835.738546,5638217.798974,NaN,NaN
320836.738546,5638217.798974,NaN,NaN
320837.738546,5638217.798974,NaN,NaN
320838.738546,5638217.798974,NaN,NaN
320839.738546,5638217.798974,NaN,NaN
320840.738546,5638217.798974,NaN,NaN
320841.738546,5638217.798974,NaN,NaN
320842.738546,5638217.798974,NaN,NaN
320843.738546,5638217.798974,NaN,NaN
320844.738546,5638217.798974,NaN,NaN
320845.738546,5638217.798974,NaN,NaN
320846.738546,5638217.798974,NaN,NaN
320847.738546,5638217.798974,NaN,NaN
320848.738546,5638217.798974,NaN,NaN
320849.738546,5638217.798974,NaN,NaN
320850.738546,5638217.798974,NaN,NaN
320851.738546,5638217.798974,NaN,NaN
320852.738546,5638217.798974,NaN,NaN
320853.738546,5638217.798974,NaN,NaN
320854.738546,5638217.798974,NaN,NaN
320855.738546,5638217.798974,NaN,NaN
320856.738546,5638217.798974,NaN,NaN
320857.738546,5638217.798974,NaN,NaN
320858.738546,5638217.798974,NaN,NaN
320859.738546,5638217.798974,NaN,NaN
320860.738546,5638217.798974,NaN,NaN
320861.738546,5638217.798974,NaN,NaN
320862.738546,5638217.798974,NaN,NaN
320863.738546,5638217.798974,NaN,NaN
320864.738546,5638217.798974,NaN,NaN
320865.738546,5638217.798974,NaN,NaN
320866.738546,5638217.798974,NaN,NaN
320867.738546,5638217.798974,NaN,NaN
320868.738546,5638217.798974,NaN,NaN
320869.738546,5638217.798974,NaN,NaN
